keyword,video_id,title,description,channel_title,channel_id,published_at,duration,view_count,like_count,comment_count,scraped_at
Rabat,Vt73C12AJpE,SAR le Prince Héritier Moulay El Hassan préside à Rabat l’ouverture du Morocco Gaming Expo,"Son Altesse Royale le Prince Héritier Moulay El Hassan a présidé, mardi à Rabat, l’ouverture de la 3e édition du Morocco Gaming Expo (MGE 2026), un rendez-vous incontournable des jeunes passionnés, des professionnels et des acteurs de l’industrie du gaming, organisé du 20 au 24 mai sous le Haut Patronage de Sa Majesté le Roi Mohammed VI, que Dieu L’assiste.

L’inauguration de cette Exposition par Son Altesse Royale illustre, une nouvelle fois, la Haute Sollicitude constante dont Sa Majesté le Roi, que Dieu Le préserve, entoure les jeunes et l’engagement sans faille du Souverain en faveur de leur épanouissement, de leur formation et de leur ouverture sur les nouvelles technologies pour s’intégrer pleinement dans l’économie de demain.

Elle témoigne également de la volonté du Royaume, sous la Conduite éclairée de Sa Majesté le Roi, que Dieu Le glorifie, de faire de l’industrie du gaming un pilier stratégique du développement des industries culturelles et créatives numériques nationales.

Placée sous le thème ""Talent Marocain"", cette nouvelle édition, organisée par le ministère de la Jeunesse, de la Culture et de la Communication - Département de la Communication, met en valeur la créativité, l’innovation et le savoir-faire des jeunes talents marocains, qui contribuent à faire rayonner l’image du Maroc sur la scène de l’industrie du gaming et de l’eSport.

En veillant à la structuration de cet écosystème porteur et très prometteur, le Maroc, sous l’Impulsion de Sa Majesté le Roi, entend créer des milliers d’emplois qualifiés pour sa jeunesse, encourager l’investissement et l’innovation, ainsi que renforcer sa compétitivité et son positionnement dans ce domaine sur la scène internationale. Ce choix stratégique s’inscrit dans la Vision Royale visant à faire du Royaume un hub technologique et créatif de référence sur les plans continental et régional.

SAR le Prince Héritier Moulay El Hassan a, à cette occasion, visité la plateforme d’exposition, véritable point central de l’Exposition, qui met en lumière toute la richesse et la diversité de l’écosystème marocain de l’industrie du gaming, à travers des stands, des démonstrations et des rencontres entre passionnés, créateurs et professionnels.

Cette plateforme, conçue pour refléter la dynamique d’une industrie en plein essor, rassemble différents univers et acteurs clés, notamment les institutionnels qui y présentent les initiatives publiques et les projets qui soutiennent la croissance du secteur, les startups qui font découvrir au public leurs jeux, concepts et innovations, et les opérateurs de financement qui viennent à la rencontre des jeunes créateurs et porteurs de projets pour leur proposer des solutions d’investissement adaptées.

Sont également présents les constructeurs de matériel, les opérateurs télécoms, les organismes de formation et les fournisseurs de Cloud Gaming, venus exposer leurs technologies, infrastructures, programmes et plateformes à destination des studios et des joueurs.

Cette 3e édition du Morocco Gaming Expo introduit, en outre, de nouvelles zones thématiques, dont ""MGE PlayTest"" et ""MGE Talks"", des espaces dédiés à la valorisation du talent et du savoir-faire marocains dans le développement de jeux vidéo.

Son Altesse Royale a aussi visité l’Arena, une plateforme des tournois eSports qui offre aux passionnés de jeux vidéo une expérience immersive et compétitive unique, rassemblant amateurs et professionnels autour de plusieurs tournois nationaux.

A cette occasion, Son Altesse Royale le Prince Héritier Moulay El Hassan a donné le coup d’envoi du tournoi eSport de football.

Le Morocco Gaming Expo abrite également un espace B2B, une plateforme de rencontres professionnelles qui réunit tout l’écosystème de l’industrie du gaming (studios, éditeurs, investisseurs et acteurs majeurs du secteur) et permet à ces opérateurs de se rencontrer, de partager leurs projets et de faire naître de vraies opportunités d’affaires.
__________________________________

يقوم موقع SNRTnews على مبدأ المصداقية في الإخبار، ليقدم لكم الخبر مكتمل الأركان، وبالوثوقية اللازمة.
يهدف موقع SNRTnews إلى تقديم صحافة دقيقة، ومحايدة، ومستقلة، ومنصفة.
__________________________________
يرجى الاشتراك..
Youtube | https://bit.ly/2SgP4TA
__________________________________
تابعونا على..
Official Website | https://snrtnews.com/
Facebook | https://www.facebook.com/snrtnews
Instagram | https://www.instagram.com/snrtnewsar
Twitter | https://twitter.com/SNRTNews

©SNRTNEWS جميع الحقوق محفوظة 

#SNRTnews
#SNRT
#مصداقيةـالخبر
#MoroccoGamingExpo
#MGE2026
#GamingMaroc
#EsportMaroc
#MoulayElHassan
#Rabat
#TalentMarocain
#JeuxVideo
#IndustrieGaming
#InnovationNumerique
#StartupsMaroc
#GameDev
#CloudGaming
#TechMaroc
#JeunesseMarocaine
#CreativeIndustries
#MoroccoTech
#GamingExpo
#RabatVilleLumiere
#Esport",SNRTnews,UCvtQeUIfmelyvCDMbEPw9vw,2026-05-19T18:01:01Z,PT7M33S,32989,482,,2026-05-20T02:01:18.481667
Rabat,tD75I6x45oU,Rabat Morocco: 7 Best Things to Do In Rabat Morocco in 2025,"Welcome to Rabat Morocco — the elegant capital that often flies under the radar but absolutely deserves a spot on your travel list! In this video, we’re revealing the 7 Best Things to Do in Rabat Morocco in 2025 — from ancient kasbahs and historic towers to day trips that'll take your breath away.

Explore the peaceful Oudaias Kasbah, marvel at the unfinished beauty of the Hassan Tower, and walk through the vibrant Old Market that pulses with Moroccan life. Whether you’re traveling solo, as a couple, or with family, Rabat Morocco offers the perfect balance of history, culture, and calm coastal charm.

Take a trip to Chefchaouen, dive into Casablanca’s modern vibes, or just unwind at the lush Andalusian Gardens. Rabat Morocco has something for every kind of traveler.

In this guide, we’ll show you: ✨ What to see
📸 Where to go
🏰 And why Rabat Morocco should be your next destination

By the end of this video, you’ll see why Rabat Morocco isn’t just a capital city — it’s a cultural treasure waiting to be explored. Whether it’s your first time in Morocco or you’re looking to go beyond Marrakech and Fes, Rabat Morocco will surprise and inspire you.

👉 Don’t forget to like, subscribe, and hit the bell for more travel inspiration each week!

#RabatMorocco #MoroccoTravel #TravelGuide2025 #ThingsToDoInRabat #HiddenGems

💙 Let Rabat Morocco steal your heart. Start your Moroccan adventure right here.",10Minutes-Travel ,UC_dd8yUbUOIfTau91_PP21w,2025-04-09T14:10:45Z,PT8M34S,52051,258,19,2026-05-20T02:01:18.481689
Rabat,L_iEpqt5GlM,هذا الطوبيس غادي يحل بزاف ديال المشاكل ديال الناس لي كتنزل في مطار رباط سلا,"بالنسبة ليا، صناعة المحتوى ماشي غير فيديوهات كيتلوحو، ولكن هي ""بصمة"" و""أثر"" بغيت نخليه فكل واحد فيكم. فهاد القناة، الهدف ديالي ماشي غير نشارك معاكم تجارب، ولكن ناخد بيديكم ونعاونكم باش نغيروا حياتنا للأفضل، ونوصلوا كاملين لداك التوازن اللي كنقلبو عليه: النجاح الحقيقي والسعادة اللي من القلب.

باش نكبروا هاد العائلة ونشروا الفائدة: إيلا كنتي كتحس بلي هاد المحتوى كيقيسك وكيفيدك، ما تنساش تدعمنا بالاشتراك ديالك، حيت بيك باش حنا مستمرين.

🔔 اشترك دابا وفعل الجرس باش يوصلك الجديد ديما:

القناة الرسمية: https://bit.ly/2NYL0QG

القناة الاحتياطية: https://www.youtube.com/channel/UCYSA756uWu7Y1b2OAfeSZVw

للتواصل والمتابعة (روابط السوشيال ميديا):

Facebook: https://www.facebook.com/profile.php?id=61586572014586

Instagram: https://www.instagram.com/youssef.line.official/

X: https://x.com/YoussefLine5

TikTok: https://www.tiktok.com/@youssefline

هاشتاغات القناة: #يوسف_لاين #YoussefLine #المغرب #صناعة_المحتوى #تطوير_الذات #النجاح #السعادة #تحفيز #محتوى_هادف #Morocco #إيجابية",Youssef Line,UCtTYnbaTZsM21SJkAwBq8YA,2026-05-17T14:55:59Z,PT9M10S,12402,640,98,2026-05-20T02:01:18.481696
Rabat,nQSGx0PzMTs,I DIDN&#39;T EXPECT RABAT TO BE LIKE THIS! 🇲🇦,"Known as the ""City of Light,"" Rabat is the quiet heart of Morocco that is finally stepping into the global spotlight. 

A capital that is mixing the old and the new. The hitorical and the modern.

The brand new 250-meter Mohammed VI Tower (the tallest in Africa), just a stone's throw from the 12th-century walls of the Oudayas Kasbah.

I was really surprised about Rabat, for some reason I was not expecting to find a clean, modern and sophisticated city. 

Let me know in the comments down below if you have been here and what do you think about it.

Best,
Gabi


👉 E-Sim Airalo: Use Code GABI to get $3 off your eSIM with Airalo and download here: https://try.airalo.com/Ridewithgabi All the previous Morocco Episodes:

➡ SAFETY WING INSURANCE (what I personally use): https://bit.ly/3hLtpwE



👉 FROM ITALY TO MOROCCO: A 52-Hour Journey 🇮🇹 🇲🇦 🏍️ 🚢 (Ep.1) https://youtu.be/LejmZfrA7Uc?si=krx_iTH1EvCHX1pQ

👉 TANGIER: HOME OF A LEGENDARY EXPLORER 🇲🇦 Ibn Battuta (Ep.2) https://youtu.be/plM0AkSoNvc

👉 IS CHEFCHAOUEN RUINED BY OVERTOURISM? 🇲🇦🔷 (Ep.3)
https://youtu.be/8ApsIL4SQng

👉 INSIDE THE SECRET CANNABIS FARMS OF MOROCCO 🇲🇦🌿 (Ep.4) 
https://youtu.be/WUCZykfc_9c

👉 THE SPIRITUAL CAPITAL OF MOROCCO TAUGHT ME AN IMPORTANT LESSON 🇲🇦 (Ep.5) https://youtu.be/KDnWEBopLck

👉  I'M LOOKING FOR A MAN IN MARRAKESH 🇲🇦 (Ep.6) https://youtu.be/SuxXkqMGBGc

👉 STUCK AND ALONE IN THE HOLLYWOOD OF MOROCCO 🇲🇦🎬 Ait Benhaddou (Ep.7) https://youtu.be/tVUYJ1wCQHY

👉 I CAN'T BELIEVE WE MET HERE! 🇲🇦 Dadès Gorges, Todra River (Ep.8) https://youtu.be/JFACajACNmc

👉 SAHARA DESERT ALONE: NOT A GOOD IDEA! (Ep. 9) https://youtu.be/1UwEwQdbguE?si=wMx717tUQ_WxJTQ1

👉 I CAME TO THE SAHARA DESERT FOR THIS! ✨🙏🏻 https://youtu.be/EP-yEwnJCNE

👉 Don't make my mistake in the Sahara Desert.
https://youtu.be/6rh5zshV8tQ 🇲🇦

👉 I FOUND A MAGICAL PLACE IN MOROCCO! 🇲🇦 (Tafraoute) https://youtu.be/N1l8Sb779e4

👉I CAN'T BELIEVE HOW FAST MOROCCO IS GROWING! 😮🇲🇦 Agadir & Taghazout https://youtu.be/slU3xmCq8uY

👉 PEOPLE SAY THIS IS THE BEST CITY IN MOROCCO (But is it?) 🇲🇦 ESSAOUIRA https://youtu.be/_ojfgAOo63E

👉 NO TOURISTS HERE. 🇲🇦 The Hidden Coast of Morocco. https://youtu.be/D3_4-mhymcA

👉 EXPLORING THE MODERN AREAS OF CASABLANCA 🇲🇦 I AM SURPRISED! (Anfa, CFC, La Corniche, Morocco Mall)
https://youtu.be/PC0F_3w_ff8",Ride with Gabi,UCrYYlurQKzxeyabcqwSEYcQ,2026-03-18T07:55:29Z,PT20M22S,65440,2266,182,2026-05-20T02:01:18.481703
Rabat,I-dtmqvs_iA,"Day 1 in Rabat featuring Udvardy, Parks &amp; more! | WTA Match Highlights","Watch the Match Highlights from Day 1 in Rabat!

00:00:00 - H. Vandewinkel vs. P. Udvardy
00:02:58 - S. Waltert vs. A. Kalinina
00:05:58 - J. Teichmann vs. J. Grabher
00:08:55 - A. Parks vs. M. Uchijima
00:11:54 - P. Marcinko vs. V. Zvonareva
00:14:53 - F. Ferro vs. D. Kovinic

Subscribe to the WTA on YouTube: http://www.youtube.com/subscription_center?add_user=WTA
Follow the WTA on TikTok: https://www.tiktok.com/@wta
Follow the WTA on Instagram: https://www.instagram.com/wta​
Follow the WTA on X: https://www.twitter.com/WTA​​
Follow the WTA on Facebook: https://www.facebook.com/WTA​​
More WTA tennis videos and match highlights: https://www.wtatennis.com",WTA,UCaBIVVpHjq6j3tSyxwTE-8Q,2026-05-18T16:59:12Z,PT18M12S,17435,266,12,2026-05-20T02:01:18.481709
Marrakech,Q467utOCKLM,10 THINGS To Do In MARRAKECH That No One Tells YOU,"10 THINGS To Do In MARRAKECH That No One Tells YOU

What are the best things to do in Marrakech, Morocco? From exploring the different palaces like the Bahia Palace, and the Saadian Tombs, to visiting the Palmeraie of Marrakech with a camel ride or quad ride there are many ways to explore Marrakech.

Want to have a serene experience, head to the Jardin Marjorelle and the Yves Saint Laurent Mansion. There are so many things to do in Marrakech you could stay here for a while. Also, it is a starting point for many tours throughout the region from the Sahara tour, to Mount Toubkal North Africa's highest Mountain. 

Which of these Things on this list did you know about? 
Let us know in the comments! 

#travel 2022 #tourism #traveltips #travelguide #MARRAKECH #morocco #bahiapalace #marrakesh #moroccotravel #camelride #quadbike #marrakechvlog #visitmorocco 

-----
Check Out These Similar Videos :-
Top 10 things to do in MARRAKECH | Marrakesh Travel Guide
https://www.youtube.com/watch?v=orc0FZUlxbg&ab_channel=HungryPassport

Things To Do in MARRAKECH, Morocco | TOP 10
https://www.youtube.com/watch?v=S1zyP4lknhE&ab_channel=RokGoesAround

Top things to do in Marrakech | Marrakesh Travel Guide
https://www.youtube.com/watch?v=ADtaFINX7Gw&ab_channel=JayCurtisExplores

Best Things To Do In Marrakech Morocco- Marrakesh Guide Exploring Palaces, Camel Rides,+Quad rides
https://www.youtube.com/watch?v=D9Xfx7bF-jw&ab_channel=TravelsofSarahFay

Things to know BEFORE you go to Marrakech | Marrakesh Travel Guide
https://www.youtube.com/watch?v=WqltvGvZv90&ab_channel=HungryPassport

3 Days in Marrakech, Morocco - Vlog, Guide, Things to Do, Marrakesh
https://www.youtube.com/watch?v=ECGPvC0q6Pg&ab_channel=SuitcaseMonkey

-------
You May Also Like :-
9 Magical Places To Visit In Slovenia In 2022
https://youtu.be/OD3KHoE0J60
9 Top Rated Tourist Attractions to Visit in Wyoming | Amazing Travel Guide
https://youtu.be/NjAkd0SZgGE
9 Exciting New Zealand Tourist Attractions To Visit In 2022
https://youtu.be/cvoNcXQREto
9 MUST SEE Places in South Korea | Best Travel Guide
https://youtu.be/SRPUrmSYg3g
9 Things To Do In Belize In 2022
https://youtu.be/omY8ciaPRT0",The Informed Traveler ,UCLyktMrBHJaDNOwRQYN_z3Q,2022-06-26T17:12:23Z,PT5M37S,89983,383,25,2026-05-20T02:01:37.394269
Marrakech,0NkAE4N8E1A,"MARRAKECH, MOROCCO | 10 BEST Things To Do In &amp; Around Marrakech","Marrakech is located in the center of Morocco. With its vibrant colors, buzzing atmosphere, mix of tradition and modernity, and aromatic smells, it’s a city like no other: Marrakech truly stimulates all your senses at once. In this video, we highlight our 10 favorite things to do in and around Marrakech.

🔗 MARRAKECH LINKS, ACTIVITIES, TOURS & MORE INFO 
☑️ Free walking tour: https://www.freetour.com/marrakech/exploring-marrakech-old-city-secrets?referralID=ZdvRXrkURXUfA7zT&campaign=Marrakechvideo
☑️ Majorelle Gardens Entry Ticket: https://www.getyourguide.com/marrakech-l208/majorelle-gardens-with-optional-ysl-and-berber-museum-ticket-t593175/?partner_id=57UJ5GF&utm_medium=online_publisher&cmp=Marrakech_video
☑️ Different souks in Marrakech: https://wondrouspaths.com/guide-souks-marrakech-morocco-map/
☑️ Bahia & Badi Palaces & Saadian Tombs Guided Tour: https://www.getyourguide.com/marrakech-l208/bahia-badii-palaces-saadian-tombs-skip-the-line-tour-t348061/?partner_id=57UJ5GF&utm_medium=online_publisher&cmp=Marrakech_video
☑️ Ouzoud Waterfalls day tour: https://www.getyourguide.com/marrakech-l208/day-trip-ouzoud-waterfalls-from-marrakech-t56037/?partner_id=57UJ5GF&utm_medium=online_publisher&placement=content-middle&cmp=Marrakech_video
☑️ Traditional Moroccan Cooking Class & Market: https://www.getyourguide.com/marrakech-l208/marrakech-traditional-moroccan-cooking-class-market-visit-t246357/?partner_id=57UJ5GF&utm_medium=online_publisher&placement=content-middle&cmp=Marrakech_video
☑️ Atlas day hiking trip: https://www.getyourguide.com/marrakech-l208/berber-village-and-atlas-mountains-day-trip-t60281/?partner_id=57UJ5GF&utm_medium=online_publisher&placement=content-middle&cmp=Marrakech_video
☑️ Hot air balloon flight over Marrakech: https://www.getyourguide.com/marrakech-l208/classic-ballooning-flight-over-marrakech-t11596/?partner_id=57UJ5GF&utm_medium=online_publisher&placement=content-middle&cmp=Marrakech_video

😴 WHERE TO STAY IN THE MEDINA: 
- Riad Basma (where we stayed - budget option): https://www.booking.com/hotel/ma/riad-basma.en.html?aid=7936148&no_rooms=1&group_adults=2
- Palais Dar Donab (more luxurious): https://www.booking.com/hotel/ma/palais-dar-donab.en.html?aid=7936148&no_rooms=1&group_adults=2

🎥 MORE MOROCCO VIDEOS
Merzouga Desert: https://youtu.be/t8ON7y_V5FQ
Morocco Best Places To Visit: https://youtu.be/VzV9i5AOBsA
Chefchaouen Best Things To Do: https://youtu.be/yRwftlFoO4Q
Fez Best Things To Do: https://youtu.be/aAtHlcWuOhQ

✍️ GET TRAVEL PLANNER AT 50% OFF:
https://www.worldwildhearts.com/product-page/comprehensive-travel-planner

💰 SAVE MONEY ON YOUR TRIP & PLATFORMS WE USE:
- Book cheap flights: https://skyscanner.pxf.io/c/3559813/1027991/13416?associateid=AFF_TRA_19354_00001
- Book accommodation: https://www.booking.com/index.html?aid=7936148
- Book rental car: https://www.discovercars.com/?a_aid=Wordwildhearts
- Book ferry tickets: https://www.ferryhopper.com/?aff_uid=wrwhrts
- Get ESIM at 15% discount with code WWH15: https://saily.com/worldwildhearts
- Find the best hiking trails: https://alltrails.pxf.io/c/3559813/1865884/22353

⬇️ FREE DOWNLOAD:
100 Bucket List Destinations In The World: https://www.worldwildhearts.com/join

✅ SUBSCRIBE:
https://www.youtube.com/c/WorldWildHearts

😊 FOLLOW US ON SOCIAL MEDIA:
https://www.instagram.com/worldwildhearts/

✏️ MARRAKECH TRAVEL GUIDE:
https://www.worldwildhearts.com/post/marrakesh-morocco

🎵 MUSIC CREDITS:
Shalosh Seudot by Yaacov Alcobi
Rejoice in the morning by The David Roy Collective
Zman by Avshalom
Songbirds by Alon Ohana
Ismah Moshe by Yaacov Alkobi
Chocolate by Alon Ohana
Light Tissue by Gan Raveh Ensemble

🎥 VIDEO CHAPTERS:
0:00 Intro
1:05 Explore The Medina
2:14 Traditional Food
3:09 Saadian Tombs
3:53 Majorelle Gardens
4:45 Mellah Jewish Quarter
5:23 The Marrakech Souks
6:35 El Badi Palace
7:23 Bahia Palace
8:02 Ouzoud Waterfalls
9:08 Jemaa El-Fna Square
10:24 More Marrakech Travel Tips

#marrakech #morocco #thingstodoinmarrakech",World Wild Hearts,UC4IEu23tdgKeRQkSPXjgPpg,2022-12-11T23:21:04Z,PT10M53S,832274,7022,287,2026-05-20T02:01:37.394290
Marrakech,05QDGvi0_sM,MARRAKECH: Things to know as a first-time visitor to Morocco,"Our Travel Gear: https://findingginamarie.com/gear
Briggs & Riley Collections: https://link.findingginamarie.com/BriggsAndRiley
Ep.125 Marrakech is one of the most colorful cities we've visited. It's bustling, vibrant, and a sensory feast. Join us as we take you around the red city and explore its souks, palaces, gardens, most celebrated foods, and more. We include all our prices, too!

We visited Marrakech from September 18 through October 9, 2024

🔗 Colourful Tour of Marrakech: https://www.airbnb.com/experiences/604421

💥 Go to https://findingGinaMarie.com/join to join our free travel forum and learn more about our Gelato Levels!

😎 ***WANT TO SUPPORT OUR CHANNEL?***
☕️ Buy us a coffee (caffeine helps us bring you more great content)! https://bmc.link/findGinaMarie

💥 SUBSCRIBE: https://youtube.com/FindingGinaMarie/?sub_confirmation=1

📝 Why our channel is called ""Finding Gina Marie"" https://findingginamarie.com/articles/why-the-name-finding-gina-marie

LINKS
📰 Travel Tips: https://findingginamarie.com/travel-tips
🎥 Ep.81 What we pack in 2024: https://youtu.be/yD-45hCjQl0

😍 Using our affiliate links below helps us to bring you videos from around the world at no cost to you. Thank you very much if you choose to use them!

🧳 Explore All Our Travel Gear: https://findingginamarie.com/gear

🧳 Explore Briggs & Riley Collections: https://link.findingginamarie.com/BriggsAndRiley
👗 Judy's wool clothes (Wool&): https://link.findingginamarie.com/WomensWool
👕 Kevin's wool clothes (Wool& Prince): https://link.findingginamarie.com/MensWool
📩 Traveling Mailbox (Mail forwarding service to wherever we travel): https://link.findingginamarie.com/travelingMailbox 
💳Earn 60,000 bonus points with Chase Sapphire Reserve: https://link.findingginamarie.com/SapphireReserve
🧾 Our packing list: https://findingginamarie.com/articles/packing-list-how-we-pack-and-travel-with-only-carry-on-luggage
🎵 Music from Epidemic Sound: https://share.epidemicsound.com/747rgk
23andMe: https://refer.23andme.com/s/judy49
Ancestry: https://refer.ancestry.com/judy43

➡️ We have had good success with Airbnb experiences (we aren't affiliated in any way and make no money by recommending them). Our guide was a little bit corny, but he gave us good insights and overall was a great guide. Here's a link to the experience—Colourful Tour of Marrakesh: https://www.airbnb.com/experiences/604421

Chapters:
00:00 - Start
00:51 - Where to stay in Marrakech
01:54 - Getting to know the Medina
03:03 - The colors of Marrakech
03:43 - What surprised us in Marrakech
04:55 - Jemaa el Fna Square
06:09 - Colorful walking tour of Marrakech
06:52 - Bahia Palace
07:15 - Avoid the lesser sights in Marrakech
07:48 - Le Jardin Secret
08:31 - Medersa Ben Youssef
09:49 - Musée de Marrakech
10:37 - Saadian Tombs
11:15 - El Badi Palace
12:11 - Dining out in Marrakech
17:32 - What we paid

Finding Gina Marie is where we share our lives as full-time travelers and the connections we make along the way.

✈️ FOLLOW US
* Mastodon: https://mastodon.social/@KevinHoctor
* Mastodon: https://mastodon.social/@JudyHoctor

✅ FOLLOW FINDING GINA MARIE
* Website: https://findingGinaMarie.com
* YouTube: https://youtube.com/FindingGinaMarie
* Podcast RSS feed: https://feeds.buzzsprout.com/1967301.rss
* 📸Instagram: https://www.instagram.com/findingGinaMarie

📹 VIDEO EQUIPMENT
* Primary Camera: Sony FX30
* Primary Microphone: Sony ECM-B10 
* B-Roll Camera: DJI Osmo Pocket 3
* B-Roll Microphone: DJI Mic 2
* B-Roll Camera: iPhone 15 Pro
* Editing: Final Cut Pro X on a 16"" M1 Max MacBook Pro
* Key Light: ZHIYUN MOLUS X100 Bi-Color 100W COB Video Light
* Diffuser: ZHIYUN Quick Release Mini Softbox

⚙️ To see all our camera gear, visit https://findingginamarie.com/gear

#findingGinaMarie #worldtraveler #worldtravel #livingthedream #slowtravel #digitalnomad #digitalnomadlife #europetravel #retireearly#retireearlyandtravel",Finding Gina Marie – Travel the World,UCVmDMajBQLqFHbj4V2rjvGg,2024-11-02T21:30:00Z,PT19M27S,160462,2130,197,2026-05-20T02:01:37.394298
Marrakech,YRzBoL2qhp8,MARRAKECH in 3 Perfect Days | Morocco Travel Guide,"Last May, we traveled around Morocco for 17 days. We started our trip visiting Marrakech.

Join us until the end to know more about the most beautiful places to visit and best things to do in this fascinating city. We will share with you useful information to prepare a perfect trip to this former Imperial Moroccan Capital!

Comment down below if you know other interesting places in Marrakech! We would love to return in the future to keep exploring the city.

Don't forget to like our video and subscribe to our channel to help us grow in order to create more and more travel content.

Welcome to our channel, Reigne or Shine! Thank you for watching our video!

Check the playlist with all our vlogs in Morocco:
https://www.youtube.com/playlist?list=PLK60qbYBeR7RZ5iE0_HJTBmRQGtSDJ77j 

Fine Art Prints from our trips available here: 
https://www.icanvas.com/canvas-art-prints/artist/chano-sanchez?product=canvas&sort=popular

My husband’s Travel Photography website:
https://www.chanosanchezphotography.com/

My Instagram account: 
https://www.instagram.com/reigne_mindbody/

Music by: https://www.epidemicsound.com/

Extra videos by: https://www.storyblocks.com

Get the best ferry prices if you book in advance with Ferryhopper. Use our affiliate link to book your tickets across the Mediterranean and the rest of Europe: https://www.ferryhopper.com/en/?aff_uid=rgnrshn  

TIMESTAMP
00:00 Intro
01:25 Arrival & Riad Dreams
03:17 Koutoubia Mosque
04:53 Jemaa el-Fna & Dinner
08:16 Next Day & Breakfast
09:09 Souks
11:17 Ben Youssef Madrasa
14:22 Museum of Marrakech
16:08 Almoravid Qubba & Lunch
17:39 House of Photography
18:24 Shopping in the Souks
20:44 Sunset & Dinner
22:48 Next Day & Sunny Breakfast
24:01 Bahia Palace
25:33 Badi Palace
26:47 Saadian Tombs & Lunch
28:22 Jardin Majorelle
30:09 Back to the Souks
32:00 Back to Jemaa el-Fna
34:30 Outro",Reigne Or Shine,UCpoFeD8YHZgvowIOzGE9KcA,2024-06-22T11:00:27Z,PT35M15S,355040,2498,215,2026-05-20T02:01:37.394304
Marrakech,Gqs5eDnyDPM,How to Spend 48 Hours in Marrakesh 🇲🇦 Morocco Travel Guide | Top Things To Do,"Get an exclusive 15% discount on Saily eSIM data plans! Download Saily app and use code KRISTINASTRAVELS at checkout 👉 https://saily.com/kristinastravels

——

Marrakesh Travel Guide: Top Things to Do in Morocco (2025) Join us as we explore the vibrant city of Marrakesh, from catching the train to Marrakesh to our first impressions of this iconic Moroccan destination. Discover the best attractions in Marrakesh, including the bustling Medina, ancient city walls, colorful souks, and delicious Moroccan desserts. Visit the 1112 Teahouse Riad, the lively Jemaa el-Fnaa square, and experience the famous snake charmers. We also plan a Sahara Desert adventure, stay in a beautiful AirBnb, and check out the top day trips, best breakfast spots, and the Atlas Mountains. Plus, explore Aït Benhaddou, Todra Gorge, and enjoy authentic Moroccan food at local restaurants!

——

HEADING TO MOROCCO? Watch our Morocco series from:
🎥  Casablanca: The Best Food & Morocco Travel Guide 🇲🇦 https://youtu.be/RU9dta3Pr0Y
👉 Blog Casablanca: https://kristinas-travels.com/allblog/casablanca
👉 Marrakesh: https://kristinas-travels.com/allblog/marrakesh
🎥 Vlog: The Ultimate Sahara Desert Experience 🇲🇦 https://youtu.be/554F9rXjKDI

🤗  Become a Patreon for extra content, Google-pins and real-time updates: https://www.patreon.com/kristinastravels

🎥 Products I use to edit: 
Editing Software: Adobe Premiere Pro 
Stock footage: https://storyblocks.com/kristinastravels
Music: https://www.epidemicsound.com/referral/iqv8e9

Follow us on Instagram:
💃Kristina Costalos: http://www.instagram.com/kristinacostalos
👨‍✈️John Tilley: http://www.instagram.com/johnptilley

——

OUR STORY:
Kristina and John are two Aussies 🦘 who met when they were just teenagers at high school! Kristina went on to become a TV Journalist and John an Airline Pilot flying all over the world.. which is where their passion for travel first began! Listen out for his name on your next flight! Our goal is to explore and share the most incredible destinations by... 🚐🚗⛵️✈️!! We are so grateful to share our adventures, tips, guides and thank you for being part of the journey together with you!! 😊🎥 

——

CHAPTERS
0:00 Intro to Marrakesh 
1:25 Catching Train to Marrakesh 
4:00 First impressions of Marrakesh 
4:30 Marrakesh Medina 
5:20 Marrakesh City Walls
7:13 Morocco Souks
9:05 Moroccan Delicious Desserts
10:35 1112 Teahouse Riad 
13:15 Jemaa el-Fnaa
14:20 Snake Charmers in Marrakesh 
16:55 Sahara Desert planning
17:26 Our AirBnb in Marrakesh 
17:50 Day trips from Marrakesh 
18:32 Best breakfast in Marrakesh
19:49 Hiring a Car in Marrakesh 
21:32 The Atlas Mountains, Morocco
22:39 Driving in Morocco 
23:09 Aït Benhaddou, Morocco
24:45 Exploring Ait Benhaddou
27:22 Todra River / Todra Gorge
28:25 Local Moroccan Restaurant 
29:32 High Atlas Mountains Hotel 

——

#travel #marrakesh #morocco",Kristina's Travels,UC9xZhGz3zZl3gv0IRfYhMDQ,2025-03-01T14:42:15Z,PT31M14S,439902,5409,349,2026-05-20T02:01:37.394311
Tangier,bpKJSB4HUfE,"Tangier, Morocco: Europe Meets Africa","More info about travel to Morocco: https://www.ricksteves.com/europe/morocco Most visitors to Tangier take a tour, daytripping in from Spain for a predictable series of experiences. But wandering through this delightfully disorienting town, at your own pace, is more fun. And to enjoy it with maximum understanding, you can hire a local guide. 

For more information on the Rick Steves' Europe TV series — including episode descriptions, scripts, participating stations, travel information on destinations and more — visit http://www.ricksteves.com.",Rick Steves' Europe,UCchgIh8Tc4sTmBfnMQ5pDdg,2010-12-01T20:59:46Z,PT7M16S,458027,2831,239,2026-05-20T02:02:11.569386
